episode,step,reward,length,running_avg
11659,1361526,-15.01,100,89.23
11660,1361556,160.59,125,89.42
11661,1361742,118.95,125,90.59
11662,1361862,2.54,107,89.41
11663,1361916,75.57,125,90.59
11664,1361946,-2.88,105,88.87
11665,1362156,-49.21,100,87.12
11666,1362276,88.36,125,86.55
11667,1362492,84.52,125,86.08
11668,1362612,144.15,125,85.37
11669,1362642,47.83,121,85.79
11670,1362696,97.18,125,85.37
11671,1362906,62.42,125,84.8
11672,1363026,20.7,125,83.6
11673,1363242,158.99,125,85.29
11674,1363296,-20.1,100,84.51
11675,1363362,75.72,125,85.09
11676,1363392,47.77,125,84.79
11677,1363656,129.89,125,85.81
11678,1363776,156.51,125,85.96
11679,1363992,100.63,125,87.34
11680,1364022,-0.5,110,85.66
11681,1364046,129.85,125,85.65
11682,1364142,118.12,125,85.6
11683,1364406,54.73,125,84.38
11684,1364526,140.13,125,84.29
11685,1364742,188.19,125,85.59
11686,1364772,202.72,125,87.66
11687,1364796,157.23,125,89.08
11688,1364892,194.34,125,90.73
11689,1365066,-2.71,110,89.85
11690,1365276,138.67,125,90.96
11691,1365492,138.27,125,92.07
11692,1365522,88.76,125,91.58
11693,1365546,54.68,125,91.06
11694,1365642,153.47,125,91.77
11695,1365816,145.55,125,92.72
11696,1366026,220.0,125,94.06
11697,1366158,0.31,106,94.46
11698,1366242,70.21,125,95.26
11699,1366296,49.64,125,94.46
11700,1366392,165.87,125,95.33
11701,1366566,68.58,125,95.57
11702,1366776,92.93,125,94.63
11703,1366908,117.7,125,94.68
11704,1366992,95.58,125,93.88
11705,1366992,11.96,116,94.17
11706,1367142,172.73,125,94.2
11707,1367214,-2.94,108,92.62
11708,1367526,165.02,125,93.71
11709,1367658,109.68,125,93.57
11710,1367742,175.09,125,95.33
11711,1367742,162.8,125,95.56
11712,1367892,77.84,125,94.72
11713,1367964,120.45,125,94.61
11714,1368186,-4.2,110,93.6
11715,1368408,166.67,125,94.78
11716,1368426,15.32,114,93.26
11717,1368492,55.57,125,92.6
11718,1368642,136.92,125,92.77
11719,1368714,114.72,125,92.32
11720,1368936,144.68,125,93.85
11721,1369158,42.56,125,93.39
11722,1369176,137.29,125,93.37
11723,1369242,138.75,125,93.91
11724,1369392,27.09,125,92.98
11725,1369464,130.52,125,94.67
11726,1369536,-16.05,100,94.4
11727,1369908,60.99,125,93.83
11728,1369926,240.58,125,94.46
11729,1369992,103.39,125,95.48
11730,1370142,173.97,125,95.75
11731,1370178,11.67,119,95.37
11732,1370286,150.0,125,95.05
11733,1370652,3.19,110,93.73
11734,1370658,84.93,125,93.23
11735,1370676,38.41,125,93.35
11736,1370892,109.3,125,93.14
11737,1370928,130.51,125,94.79
11738,1371036,125.59,125,94.31
11739,1371354,22.19,117,94.34
11740,1371408,159.14,125,94.91
11741,1371426,220.75,125,97.27
11742,1371492,-12.87,100,97.47
11743,1371678,96.3,125,96.9
11744,1371750,11.94,119,95.22
11745,1371954,-48.49,100,94.05
11746,1372158,185.71,125,95.88
11747,1372176,73.61,125,96.59
11748,1372242,138.1,125,97.79
11749,1372428,33.13,125,96.26
11750,1372500,135.49,125,96.17
11751,1372554,-46.87,100,94.58
11752,1372908,134.32,125,94.83
11753,1372926,138.6,125,94.44
11754,1372938,9.02,116,93.73
11755,1373178,154.39,125,93.93
11756,1373250,134.18,125,93.63
11757,1373304,94.44,125,93.4
11758,1373508,-44.6,100,91.71
11759,1373676,123.73,125,93.1
11760,1373688,167.4,125,93.16
11761,1373856,4.89,113,92.02
11762,1373994,7.28,115,92.07
11763,1374000,112.33,125,92.44
11764,1374258,155.38,125,94.02
11765,1374426,49.84,125,95.01
11766,1374438,137.04,125,95.5
11767,1374594,-16.89,100,94.48
11768,1374606,140.14,125,94.44
11769,1374750,108.2,125,95.05
11770,1375008,103.33,125,95.11
11771,1375176,117.08,125,95.66
11772,1375188,186.79,125,97.32
11773,1375302,23.46,118,95.96
11774,1375356,172.06,125,97.88
11775,1375500,94.81,125,98.07
11776,1375758,144.44,125,99.04
11777,1375902,-21.77,100,97.52
11778,1375926,129.45,125,97.25
11779,1375938,120.69,125,97.45
11780,1376106,104.27,125,98.5
11781,1376250,158.3,125,98.79
11782,1376508,166.67,125,99.27
11783,1376652,166.9,125,100.39
11784,1376676,49.75,125,99.49
11785,1376688,173.06,125,99.34
11786,1376856,144.68,125,98.76
11787,1377000,156.14,125,98.75
11788,1377108,-47.02,100,96.33
11789,1377402,125.81,125,97.62
11790,1377426,84.0,125,97.07
11791,1377438,122.22,125,96.91
11792,1377606,85.65,125,96.88
11793,1377750,140.42,125,97.74
11794,1377858,163.89,125,97.84
11795,1378002,-20.82,100,96.18
11796,1378176,140.0,125,95.38
11797,1378188,33.59,125,95.71
11798,1378206,-66.19,100,94.35
11799,1378392,7.83,107,93.93
11800,1378608,182.05,125,94.09
11801,1378752,32.2,125,93.73
11802,1378794,-8.64,101,92.71
11803,1378926,115.81,125,92.69
11804,1378956,94.14,125,92.68
11805,1379142,201.04,125,94.57
11806,1379358,57.72,125,93.42
11807,1379502,81.82,125,94.27
11808,1379544,123.64,125,93.85
11809,1379556,-23.22,100,92.52
11810,1379676,122.59,125,92.0
11811,1379892,53.31,125,90.9
11812,1380108,185.71,125,91.98
11813,1380162,0.22,110,90.78
11814,1380162,-5.64,101,90.77
11815,1380234,25.19,115,89.35
11816,1380426,45.57,125,89.65
11817,1380642,48.93,125,89.59
11818,1380858,70.48,125,88.92
11819,1380900,30.75,123,88.08
11820,1380912,196.3,125,88.6
11821,1380984,154.42,125,89.72
11822,1381176,187.16,125,90.22
11823,1381350,9.37,118,88.92
11824,1381608,81.23,125,89.46
11825,1381650,88.89,125,89.05
11826,1381662,178.01,125,90.99
11827,1381734,159.52,125,91.97
11828,1381914,12.8,123,89.7
11829,1382100,137.79,125,90.04
11830,1382208,-51.93,100,87.78
11831,1382256,-9.37,101,87.57
11832,1382412,195.72,125,88.03
11833,1382484,179.72,125,89.79
11834,1382664,163.89,125,90.58
11835,1382850,150.88,125,91.71
11836,1382958,115.15,125,91.77
11837,1383006,134.96,125,91.81
11838,1383084,-30.88,100,90.25
11839,1383162,166.21,125,91.69
11840,1383264,-20.77,100,89.89
11841,1383600,84.9,125,88.53
11842,1383708,235.91,125,91.02
11843,1383756,191.19,125,91.97
11844,1383768,-4.49,101,91.8
11845,1383834,129.17,125,93.58
11846,1384014,164.29,125,93.36
11847,1384350,132.14,125,93.95
11848,1384458,114.08,125,93.71
11849,1384506,203.45,125,95.41
11850,1384518,178.63,125,95.84
11851,1384584,125.56,125,97.57
11852,1384764,71.21,125,96.94
11853,1384950,-23.18,100,95.32
11854,1385208,158.99,125,96.82
11855,1385256,165.31,125,96.93
11856,1385268,167.4,125,97.26
11857,1385334,95.12,125,97.27
11858,1385514,71.83,125,98.43
11859,1385700,210.08,125,99.29
11860,1385808,-37.53,100,97.24
11861,1385856,-55.18,100,96.64
11862,1385952,-2.26,103,96.55
11863,1386018,192.68,125,97.35
11864,1386234,8.28,120,95.88
11865,1386300,-36.81,100,95.01
11866,1386558,159.4,125,95.24
11867,1386606,163.54,125,97.04
11868,1386618,-54.92,100,95.09
11869,1386696,15.3,124,94.16
11870,1386984,26.0,125,93.39
11871,1387050,141.13,125,93.63
11872,1387218,-55.61,100,91.21
11873,1387296,-34.17,100,90.63
11874,1387308,10.47,125,89.01
11875,1387356,178.91,125,89.86
11876,1387632,3.7,108,88.45
11877,1387800,201.89,125,90.68
11878,1387818,-43.86,100,88.95
11879,1387956,-39.88,100,87.35
11880,1388028,17.14,120,86.47
11881,1388046,187.77,125,86.77
11882,1388382,20.69,125,85.31
11883,1388550,47.44,125,84.11
11884,1388568,25.0,125,83.87
11885,1388706,155.17,125,83.69
11886,1388778,175.86,125,84.0
11887,1388796,151.68,125,83.96
11888,1388982,-57.7,100,83.85
11889,1389300,129.45,125,83.88
11890,1389318,83.1,125,83.88
11891,1389456,153.42,125,84.19
11892,1389480,11.19,114,83.44
11893,1389528,265.15,125,84.69
11894,1389666,10.11,114,83.15
11895,1389918,-52.48,100,82.84
11896,1390050,96.88,125,82.4
11897,1390134,6.98,113,82.14
11898,1390230,132.79,125,84.13
11899,1390278,179.25,125,85.84
11900,1390416,176.75,125,85.79
11901,1390650,-39.46,100,85.07
11902,1390668,104.62,125,86.21
11903,1390884,221.17,125,87.26
11904,1390890,-3.82,102,86.28
11905,1390980,161.36,125,85.88
11906,1391166,124.56,125,86.55
11907,1391400,40.15,125,86.13
11908,1391418,123.0,125,86.13
11909,1391580,-59.21,100,85.77
11910,1391634,31.27,125,84.86
11911,1391640,10.52,125,84.43
11912,1391916,131.79,125,83.89
11913,1392150,130.5,125,85.19
11914,1392168,96.77,125,86.21
11915,1392330,66.13,125,86.62
11916,1392384,23.24,125,86.4
11917,1392390,145.51,125,87.37
11918,1392666,154.83,125,88.21
11919,1392750,-31.37,100,87.59
11920,1392888,-2.09,120,85.61
11921,1392984,-41.27,100,83.65
11922,1393038,13.44,118,81.91
11923,1393140,100.0,125,82.82
11924,1393416,105.48,125,83.06
11925,1393500,59.48,125,82.77
11926,1393548,7.71,110,81.06
11927,1393584,-52.66,100,78.94
11928,1393788,180.44,125,80.62
11929,1393890,74.38,125,79.98
11930,1394166,108.46,125,81.59
11931,1394250,44.37,125,82.12
11932,1394298,189.68,125,82.06
11933,1394334,236.03,125,82.63
11934,1394526,-2.29,106,80.97
11935,1394538,117.95,125,80.64
11936,1394916,19.72,125,79.68
11937,1395000,120.0,125,79.53
11938,1395048,44.66,125,80.29
11939,1395084,32.26,125,78.95
11940,1395126,-62.57,100,78.53
11941,1395288,96.91,125,78.65
11942,1395666,133.9,125,77.63
11943,1395750,66.09,125,76.38
11944,1395798,167.48,125,78.1
11945,1395834,125.09,125,78.06
11946,1395876,146.91,125,77.88
11947,1396038,116.22,125,77.73
11948,1396416,176.22,125,78.35
11949,1396464,11.82,119,76.43
11950,1396548,112.93,125,75.77
11951,1396584,48.15,125,75.0
11952,1396626,134.73,125,75.63
11953,1396788,112.96,125,77.0
11954,1397136,26.92,120,75.68
11955,1397196,3.06,108,74.05
11956,1397214,46.26,125,72.84
11957,1397334,58.78,125,72.48
11958,1397376,123.27,125,72.99
11959,1397388,-36.6,100,70.53
11960,1397886,58.73,125,71.49
11961,1397946,32.26,125,72.36
11962,1397964,154.13,125,73.93
11963,1398018,-1.93,105,71.98
11964,1398030,6.55,109,71.96
11965,1398084,115.23,125,73.48
11966,1398564,-64.5,100,71.24
11967,1398636,46.58,125,70.07
11968,1398696,139.73,125,72.02
11969,1398750,9.68,111,71.97
11970,1398768,91.56,125,72.62
11971,1398780,55.93,125,71.77
11972,1399164,-35.13,100,71.97
11973,1399308,-1.94,112,72.3
11974,1399446,130.0,125,73.49
11975,1399500,46.67,125,72.17
11976,1399518,134.66,125,73.48
11977,1399530,55.23,125,72.01
11978,1399908,-27.57,100,72.17
11979,1399914,17.02,125,72.74
11980,1400058,-4.68,102,72.53
11981,1400148,-4.17,103,70.61
11982,1400250,117.39,125,71.57
11983,1400268,177.03,125,72.87
11984,1400562,2.21,108,72.64
11985,1400658,169.62,125,72.79
11986,1400808,165.31,125,72.68
11987,1400898,78.1,125,71.94
11988,1401000,118.75,125,73.71
11989,1401018,32.89,125,72.74
11990,1401312,40.35,125,72.32
11991,1401408,36.69,125,71.15
11992,1401558,201.47,125,73.05
11993,1401624,-8.28,101,70.32
11994,1401648,100.0,125,71.22
11995,1401738,28.65,123,72.03
11996,1402056,3.1,108,71.09
11997,1402062,109.3,125,72.11
11998,1402224,-35.63,100,70.43
11999,1402308,96.23,125,69.6
12000,1402374,38.15,121,68.21
12001,1402488,38.53,125,68.99
12002,1402662,-52.79,100,67.42
12003,1402806,143.24,125,66.64
12004,1402908,-49.18,100,66.19
12005,1402974,149.13,125,66.06
12006,1402974,-22.31,100,64.59
12007,1403238,80.56,125,65.0
12008,1403412,106.52,125,64.83
12009,1403526,-2.85,103,65.4
12010,1403556,87.74,125,65.96
12011,1403700,8.46,121,65.94
12012,1403724,128.01,125,65.9
12013,1403988,26.62,125,64.86
12014,1404096,-0.01,114,63.9
12015,1404156,-51.25,100,62.72
12016,1404234,13.61,118,62.63
12017,1404330,-2.64,105,61.15
12018,1404474,97.84,125,60.58
12019,1404738,200.0,125,62.89
12020,1404750,0.64,109,62.92
12021,1404756,-26.84,100,63.06
12022,1404984,21.57,125,63.14
12023,1405080,122.22,125,63.36
12024,1405224,31.76,125,62.63
12025,1405356,-51.53,100,61.52
12026,1405488,68.35,125,62.12
12027,1405500,109.52,125,63.74
12028,1405734,199.6,125,63.94
12029,1405830,43.75,125,63.63
12030,1405860,-2.56,106,62.52
12031,1405956,-20.35,100,61.87
12032,1406100,-38.22,100,59.59
12033,1406238,30.16,125,57.54
12034,1406454,12.55,120,57.68
12035,1406580,41.84,125,56.92
12036,1406610,56.03,125,57.29
12037,1406706,93.77,125,57.02
12038,1406850,97.08,125,57.55
12039,1406988,63.72,125,57.86
12040,1407120,11.85,111,58.61
12041,1407216,-8.9,101,57.55
12042,1407330,40.58,125,56.61
12043,1407456,134.2,125,57.3
12044,1407516,-1.36,111,55.61
12045,1407738,114.29,125,55.5
12046,1407858,11.53,123,54.15
12047,1407966,16.2,125,53.15
12048,1408080,66.67,125,52.05
12049,1408164,-4.29,108,51.89
12050,1408206,121.34,125,51.97
12051,1408458,-14.62,100,51.35
12052,1408488,67.24,125,50.67
12053,1408716,137.59,125,50.92
12054,1408830,144.97,125,52.1
12055,1408908,9.75,124,52.16
12056,1408956,111.92,125,52.82
12057,1409208,34.06,125,52.57
12058,1409238,128.87,125,52.63
12059,1409436,38.28,120,53.38
12060,1409580,65.05,125,53.44
12061,1409652,17.21,116,53.29
12062,1409658,22.58,125,51.98
12063,1409958,153.47,125,53.53
12064,1409988,142.65,125,54.89
12065,1410186,16.04,125,53.9
12066,1410330,127.72,125,55.82
12067,1410402,118.75,125,56.54
12068,1410408,44.93,125,55.59
12069,1410708,9.68,125,55.59
12070,1410738,77.99,125,55.46
12071,1410936,154.75,125,56.45
12072,1411080,51.85,125,57.32
12073,1411152,90.65,125,58.24
12074,1411158,100.63,125,57.95
12075,1411458,129.17,125,58.77
12076,1411488,63.14,125,58.06
12077,1411686,142.21,125,58.93
12078,1411758,-31.22,100,58.89
12079,1411830,158.68,125,60.31
12080,1411902,89.66,125,61.25
12081,1412088,-57.47,100,60.72
12082,1412208,127.42,125,60.82
12083,1412436,55.71,125,59.61
12084,1412508,157.25,125,61.16
12085,1412580,91.18,125,60.37
12086,1412652,35.66,125,59.08
12087,1412688,-14.52,100,58.15
12088,1412928,33.96,120,57.3
12089,1413186,121.86,125,58.19
12090,1413258,48.15,125,58.27
12091,1413330,126.62,125,59.17
12092,1413336,3.26,108,57.19
12093,1413402,187.82,125,59.15
12094,1413678,130.24,125,59.45
12095,1413936,52.74,125,59.69
12096,1414008,82.86,125,60.49
12097,1414080,137.62,125,60.77
12098,1414086,108.33,125,62.21
12099,1414092,10.82,115,61.36
12100,1414428,104.3,125,62.02
12101,1414686,93.15,125,62.56
12102,1414758,119.51,125,64.29
12103,1414794,6.11,117,62.92
12104,1414830,93.33,125,64.34
12105,1414836,80.81,125,63.66
12106,1415178,113.11,125,65.01
12107,1415436,123.6,125,65.44
12108,1415508,104.89,125,65.43
12109,1415544,56.72,125,66.02
12110,1415580,146.95,125,66.61
12111,1415586,205.65,125,68.59
12112,1415928,187.27,125,69.18
12113,1416150,13.19,119,69.04
12114,1416180,-38.04,100,68.66
12115,1416228,21.78,120,69.39
12116,1416270,24.7,114,69.51
12117,1416294,25.4,125,69.79
12118,1416678,79.93,125,69.61
12119,1416828,-38.48,100,67.22
12120,1416870,-57.42,100,66.64
12121,1416900,88.86,125,67.8
12122,1416930,100.0,125,68.58
12123,1417044,49.8,125,67.86
12124,1417278,-11.56,100,67.43
12125,1417488,-0.59,110,67.93
12126,1417602,-1.76,112,67.23
12127,1417620,100.69,125,67.15
12128,1417650,157.04,125,66.72
12129,1417794,110.7,125,67.39
12130,1418028,82.84,125,68.24
12131,1418238,61.87,125,69.07
12132,1418292,-0.19,107,69.45
12133,1418352,178.57,125,70.93
12134,1418370,125.26,125,72.06
12135,1418544,220.9,125,73.85
12136,1418778,96.61,125,74.25
12137,1418862,-1.64,104,73.3
12138,1419042,128.19,125,73.61
12139,1419102,87.3,125,73.85
12140,1419120,46.5,125,74.19
12141,1419294,193.71,125,76.22
12142,1419528,94.44,125,76.76
12143,1419612,43.36,125,75.85
12144,1419642,-14.85,100,75.71
12145,1419852,184.7,125,76.42
12146,1419870,154.34,125,77.85
12147,1419894,-25.65,100,77.43
12148,1420278,93.15,125,77.69
12149,1420362,150.78,125,79.24
12150,1420392,184.05,125,79.87
12151,1420470,-18.46,100,79.83
12152,1420494,-17.5,100,78.98
12153,1420602,88.41,125,78.49
12154,1420962,12.25,114,77.17
12155,1421112,144.22,125,78.51
12156,1421142,93.65,125,78.33
12157,1421160,-0.78,111,77.98
12158,1421184,15.12,119,76.84
12159,1421202,-40.84,100,76.05
12160,1421562,-12.36,100,75.28
12161,1421742,-23.52,100,74.87
12162,1421862,189.96,125,76.54
12163,1421910,80.27,125,75.81
12164,1421934,128.4,125,75.67
12165,1421952,139.88,125,76.91
12166,1422312,76.27,125,76.39
12167,1422390,1.26,108,75.22
12168,1422558,-8.34,101,74.68
12169,1422612,84.56,125,75.43
12170,1422660,121.15,125,75.87
12171,1422684,88.46,125,75.2
12172,1423062,178.17,125,76.47
12173,1423140,131.54,125,76.87
12174,1423218,-6.73,101,75.8
12175,1423296,1.41,106,74.52
12176,1423308,18.59,125,74.08
12177,1423434,18.64,125,72.84
12178,1423740,-74.95,100,72.4
12179,1423812,131.03,125,72.13
12180,1423908,-18.93,100,71.04
12181,1423968,101.81,125,72.64
12182,1424040,27.01,124,71.63
12183,1424094,-2.63,110,71.05
12184,1424412,-14.85,100,69.33
12185,1424490,146.58,125,69.88
12186,1424646,-8.14,101,69.44
12187,1424658,124.14,125,70.83
12188,1424718,38.69,125,70.88
12189,1424844,173.08,125,71.39
12190,1425138,18.71,121,71.09
12191,1425240,119.86,125,71.03
12192,1425258,-45.41,100,70.54
12193,1425396,123.78,125,69.9
12194,1425468,60.54,125,69.2
12195,1425594,138.6,125,70.06
12196,1425888,188.03,125,71.11
12197,1425900,-1.99,107,69.72
12198,1425990,69.81,125,69.33
12199,1426146,160.7,125,70.83
12200,1426194,20.55,121,69.99
12201,1426344,49.09,125,69.55
12202,1426590,20.45,117,68.56
12203,1426650,49.74,125,69.0
12204,1426698,7.84,118,68.14
12205,1426896,129.45,125,68.63
12206,1426944,162.8,125,69.13
12207,1427094,158.9,125,69.48
12208,1427340,142.62,125,69.86
12209,1427400,197.39,125,71.26
12210,1427448,168.29,125,71.48
12211,1427646,75.82,125,70.18
12212,1427694,-42.14,100,67.88
12213,1427694,124.2,125,68.99
12214,1428000,-33.85,100,69.04
12215,1428054,-6.73,101,68.75
12216,1428084,8.18,124,68.59
12217,1428348,18.22,117,68.51
12218,1428444,151.72,125,69.23
12219,1428444,42.43,125,70.04
12220,1428600,-40.66,100,70.21
12221,1428804,140.63,125,70.73
12222,1428834,138.43,125,71.11
12223,1429098,88.93,125,71.5
12224,1429194,26.81,125,71.89
12225,1429194,45.57,125,72.35
12226,1429338,4.34,123,72.41
12227,1429554,37.7,125,71.78
12228,1429584,146.53,125,71.67
12229,1429848,169.35,125,72.26
12230,1429944,91.54,125,72.35
12231,1429944,129.1,125,73.02
12232,1430088,130.0,125,74.32
12233,1430160,-6.35,101,72.47
12234,1430334,134.88,125,72.57
12235,1430598,221.3,125,72.57
12236,1430694,206.77,125,73.67
12237,1430694,105.3,125,74.74
12238,1430838,3.25,113,73.49
12239,1430838,17.44,125,72.8
12240,1431084,136.3,125,73.69
12241,1431300,-5.53,101,71.7
12242,1431348,251.15,125,73.27
12243,1431444,20.4,125,73.04
12244,1431588,186.23,125,75.05
12245,1431588,205.26,125,75.25
12246,1431834,93.31,125,74.64
12247,1431900,-20.35,100,74.7
12248,1432098,104.95,125,74.82
12249,1432194,184.17,125,75.15
12250,1432338,201.12,125,75.32
12251,1432338,140.0,125,76.9
12252,1432584,92.31,125,78.0
12253,1432650,54.61,125,77.66
12254,1432794,-56.51,100,76.98
12255,1432848,83.39,125,76.37
12256,1432992,2.73,109,75.46
12257,1433088,204.51,125,77.51
12258,1433184,-30.33,100,77.06
12259,1433400,164.15,125,79.11
12260,1433496,6.72,108,79.3
12261,1433544,59.17,125,80.13
12262,1433688,-50.59,100,77.72
12263,1433742,110.53,125,78.02
12264,1433934,188.52,125,78.62
12265,1434150,162.77,125,78.85
12266,1434210,12.84,111,78.22
12267,1434246,118.75,125,79.39
12268,1434438,120.45,125,80.68
12269,1434492,134.43,125,81.18
12270,1434684,25.0,125,80.22
12271,1434750,-17.64,100,79.16
12272,1434810,-21.18,100,77.16
12273,1434996,175.54,125,77.6
12274,1435188,116.13,125,78.83
12275,1435242,201.89,125,80.84
12276,1435410,7.24,110,80.72
12277,1435434,100.0,125,81.54
12278,1435512,3.39,117,82.32
12279,1435746,143.15,125,82.44
12280,1435842,-12.57,100,82.51
12281,1435932,39.54,124,81.88
12282,1436010,-15.3,100,81.46
